Time;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18
05_12_2022_09_05_31;93.624;64.262;64.138;74.27533333333334;0.0;0.0;35.68666666666667;0.004666666666666667;49.976;0.09133333333333334;0.0;0.0;0.0;0.0;76.794;99.73333333333333;99.73333333333333;99.73333333333333
05_12_2022_09_21_59;89.99866666666667;65.0;64.52333333333333;71.158;0.03933333333333333;20.972;38.0;0.0;46.0;0.004666666666666667;12.974;0.03933333333333333;0.04666666666666667;0.20533333333333334;76.14466666666667;99.66666666666667;99.6;99.6
05_12_2022_09_27_23;89.638;64.776;64.78333333333333;70.81066666666666;0.0;20.958;37.924;0.0;45.89666666666667;0.0;12.934666666666667;0.0;0.0;0.0;75.71466666666667;99.6;99.73333333333333;99.61266666666667
05_12_2022_09_32_47;89.938;64.96133333333333;65.0;71.0;0.0;20.999333333333333;38.0;0.0;45.92066666666667;0.0;12.822;0.0;0.0;0.0;76.0;100.0;100.0;100.0
05_12_2022_09_38_11;89.13866666666667;64.39133333333334;64.26333333333334;71.41066666666667;0.059333333333333335;20.947333333333333;37.898666666666664;0.02266666666666667;43.67333333333333;0.0;12.708;0.032;0.020666666666666667;0.7186666666666667;75.82533333333333;99.88533333333334;99.8;98.34866666666667
05_12_2022_10_57_17;88.40666666666667;65.692;60.766666666666666;78.89466666666667;0.0;39.35333333333333;40.0;0.0;73.962;18.0;98.0;0.10133333333333333;67.83733333333333;97.99333333333334;77.00533333333334;94.0;100.0;100.0
05_12_2022_11_02_41;88.76266666666666;65.868;60.998666666666665;79.0;0.0;39.344;40.0;0.0;73.97;18.065333333333335;98.0;0.02;67.82866666666666;98.0;77.0;94.0;100.0;100.0
05_12_2022_11_08_05;89.0;66.0;60.552;77.398;0.13933333333333334;39.33133333333333;40.0;0.0;73.86;18.418;97.61866666666667;0.524;67.226;97.09666666666666;76.692;93.76266666666666;99.8;99.694
05_12_2022_11_13_29;87.932;61.556666666666665;60.52066666666666;75.848;0.0;39.37466666666667;40.0;0.0;73.86666666666666;18.0;98.0;0.0;67.82466666666667;98.0;77.0;94.0;100.0;100.0
05_12_2022_11_18_53;88.94066666666667;52.964666666666666;60.123333333333335;76.0;0.0;39.686;40.0;0.0;73.818;18.218;97.804;0.12533333333333332;67.74533333333333;97.86933333333333;76.79466666666667;93.78533333333333;99.75133333333333;99.75
05_12_2022_11_24_17;88.94066666666667;52.964666666666666;59.99333333333333;76.0;0.0;39.809333333333335;40.0;0.0;73.814;18.086;97.54266666666666;0.04533333333333334;23.934;97.99666666666667;77.0;94.0;100.0;100.0
05_12_2022_11_29_41;87.99533333333333;52.152;59.45733333333333;77.10866666666666;0.18266666666666667;39.30133333333333;38.74666666666667;0.11;73.538;19.722;97.412;0.4746666666666667;0.49866666666666665;97.28133333333334;76.48666666666666;93.46266666666666;99.6;99.41133333333333
05_12_2022_11_35_05;89.0;53.0;61.00266666666667;79.0;0.0;39.69533333333333;40.0;0.0;73.80933333333333;18.0;98.0;0.0;0.0;98.0;77.0;94.0;100.0;100.0
05_12_2022_11_40_29;84.25666666666666;51.99;60.27333333333333;78.14133333333334;0.09333333333333334;39.62866666666667;39.86666666666667;0.09266666666666666;72.804;23.714;95.68;0.288;0.5893333333333334;96.88933333333334;76.48666666666666;93.878;99.86666666666666;99.57933333333334
05_12_2022_11_45_53;79.94666666666667;52.92933333333333;60.95933333333333;78.0;0.0;39.726;42.074666666666666;0.514;81.656;36.854;97.0;0.0;0.0;98.0;77.0;94.0;100.0;100.0
05_12_2022_11_51_17;79.752;52.732;60.172;77.584;0.052;39.96066666666667;49.0;0.0;91.004;39.32;97.0;0.0;0.0;98.0;77.0;94.0;100.0;100.0
05_12_2022_11_56_41;78.77333333333333;51.97533333333333;53.904;77.928;0.059333333333333335;39.915333333333336;48.62266666666667;3.412;89.676;44.98;97.0;0.0;0.0;98.0;77.0;94.0;100.0;100.0
05_12_2022_12_02_05;79.274;52.32866666666666;55.452;78.69266666666667;0.008;39.96666666666667;49.0;17.002;96.048;60.02;97.0;0.0;0.0;98.0;77.0;94.0;100.0;100.0
05_12_2022_12_07_29;79.14866666666667;52.41866666666667;69.99933333333334;77.57;0.054;39.940666666666665;49.0;17.001333333333335;96.168;62.620666666666665;97.0;0.0;0.0;98.0;77.0;94.0;100.0;100.0
05_12_2022_12_12_53;69.50266666666667;52.73;70.81066666666666;77.844;0.10266666666666667;39.94;49.0;17.006666666666668;95.928;62.184;96.67666666666666;0.09066666666666667;0.04533333333333334;97.67333333333333;76.79466666666667;93.68666666666667;99.6;99.66666666666667
05_12_2022_12_18_17;63.791333333333334;52.92933333333333;70.858;77.896;0.009333333333333334;39.973333333333336;49.0;17.010666666666665;96.084;62.14;97.0;0.0;0.0;97.99666666666667;77.0;94.0;100.0;100.0
05_12_2022_12_23_41;53.334666666666664;50.704;70.33733333333333;77.74;0.104;39.998;49.0;17.008666666666667;96.06066666666666;62.32;97.0;0.0;0.0;97.99666666666667;77.0;94.0;100.0;100.0
05_12_2022_12_29_05;51.04;50.91266666666667;70.90533333333333;78.0;0.0;39.998666666666665;49.0;17.010666666666665;96.04066666666667;61.536;96.806;0.9746666666666667;63.728;88.20866666666667;75.01866666666666;92.74666666666667;99.6;99.24666666666667
05_12_2022_12_34_29;51.164;50.84733333333333;70.51733333333334;83.368;0.08666666666666667;39.868;48.902;16.962666666666667;95.89133333333334;58.324;96.54733333333333;0.26;15.487333333333334;76.95933333333333;75.80866666666667;93.06;99.66666666666667;99.93333333333334
05_12_2022_12_39_53;51.17;50.95666666666666;70.71933333333334;87.88266666666667;0.0;39.94733333333333;48.967333333333336;17.003333333333334;96.02266666666667;54.18;97.0;0.01;0.056;74.08466666666666;76.7;93.93733333333333;100.0;99.93333333333334
05_12_2022_12_45_17;51.53933333333333;51.62733333333333;70.57533333333333;87.70666666666666;0.0013333333333333333;39.994;49.0;17.002;96.01866666666666;53.64;97.0;0.0;0.0;74.12866666666666;76.83133333333333;94.0;100.0;100.0
05_12_2022_12_50_41;51.75066666666667;51.723333333333336;70.90533333333333;88.03266666666667;0.0;39.99066666666667;49.0;17.002;96.01333333333334;57.68;97.0;0.0;0.0;74.122;76.84266666666667;94.0;100.0;100.0
05_12_2022_12_56_05;51.99333333333333;52.0;71.0;88.07933333333334;0.0;39.992666666666665;49.0;17.002;96.00466666666667;58.98;97.0;0.0;0.0;74.15;76.832;94.0;100.0;100.0
05_12_2022_13_01_29;51.995333333333335;52.0;71.00066666666666;88.00066666666666;0.0;39.99333333333333;49.0;17.000666666666667;96.016;58.36;97.0;0.0;0.0;74.13933333333334;76.85066666666667;94.0;100.0;100.0
05_12_2022_13_06_53;51.93333333333333;51.934;70.95333333333333;87.94133333333333;0.0;39.992;49.0;17.0;96.02133333333333;57.1;97.0;0.0;0.0;74.12133333333334;76.808;94.0;100.0;100.0
05_12_2022_13_12_17;51.544666666666664;51.24466666666667;61.19866666666667;87.94133333333333;0.0;39.996;49.0;17.000666666666667;96.016;57.62;97.0;0.0;0.0;74.12466666666667;76.83333333333333;94.0;100.0;100.0
05_12_2022_13_17_41;51.998666666666665;52.0;56.0;88.00066666666666;0.0;39.996;49.0;17.000666666666667;96.012;57.66;97.0;0.0;0.0;74.156;76.82333333333334;94.0;100.0;100.0
05_12_2022_13_23_05;51.648666666666664;51.72266666666667;55.73866666666667;87.866;0.0;39.99133333333333;49.0;17.003333333333334;96.00866666666667;58.26;97.0;0.0;0.0;74.21;76.81533333333333;94.0;100.0;100.0
05_12_2022_13_28_29;51.47666666666667;49.79866666666667;53.76;86.766;0.21533333333333332;37.787333333333336;48.64066666666667;17.009333333333334;96.00866666666667;58.2;97.0;0.0;0.0;74.25533333333334;76.84466666666667;94.0;100.0;100.0
05_12_2022_13_33_53;51.994;51.81666666666667;55.546;86.258;0.23533333333333334;39.992666666666665;49.0;17.002;96.03;57.300666666666665;97.0;0.0;0.0;74.226;76.81933333333333;94.0;100.0;100.0
05_12_2022_13_39_17;51.99733333333333;51.792;55.70133333333333;79.15066666666667;0.0013333333333333333;39.96;48.967333333333336;16.978666666666665;95.94666666666667;53.97666666666667;96.93533333333333;0.016;0.066;74.318;79.466;93.62733333333334;99.26666666666667;99.17266666666667
05_12_2022_13_44_41;51.99466666666667;52.0;56.0;79.84;0.10866666666666666;41.70666666666666;49.0;17.008666666666667;96.00533333333334;52.44;97.0;0.0;0.0;74.48;81.436;94.0;100.0;100.0
05_12_2022_13_50_05;51.92733333333333;51.93066666666667;56.0;80.0;0.0;43.0;49.0;17.014666666666667;96.01333333333334;52.78066666666667;97.0;0.007333333333333333;0.09466666666666666;74.38533333333334;81.228;94.0;99.86733333333333;99.8
05_12_2022_13_55_29;50.43933333333333;54.528;56.03333333333333;78.88133333333333;0.30933333333333335;42.47266666666667;48.379333333333335;23.542666666666666;95.55333333333333;58.38133333333333;96.15933333333334;1.5573333333333332;5.200666666666667;80.21533333333333;87.09;92.404;93.53333333333333;95.17466666666667
05_12_2022_14_00_53;51.586;61.606;57.72933333333334;78.89466666666667;0.004;43.0;49.0;25.862;96.0;60.24;97.0;0.0;0.0;92.0;100.0;100.0;100.0;100.0
05_12_2022_14_06_17;51.019333333333336;61.558;57.798;78.858;0.062;43.0;49.0;25.745333333333335;94.848;59.879333333333335;97.0;0.0;0.09066666666666667;92.0;100.0;100.0;100.0;100.0
05_12_2022_14_11_41;51.432;61.628;57.884;78.89466666666667;0.05266666666666667;42.94266666666667;48.934666666666665;25.834;95.936;59.385333333333335;96.87066666666666;0.0;0.0;91.93866666666666;99.93333333333334;99.86666666666666;99.86666666666666;99.8
05_12_2022_14_17_05;51.816;61.91733333333333;57.852666666666664;78.89466666666667;0.0;42.914;48.934666666666665;25.839333333333332;95.808;58.98;96.87066666666666;0.0;0.0;91.77466666666666;99.86666666666666;99.8;99.8;99.8
05_12_2022_14_22_29;51.648;61.834666666666664;58.00266666666667;78.60666666666667;0.562;39.20666666666666;46.75866666666667;25.059333333333335;96.0;60.55466666666667;96.93533333333333;0.134;0.382;89.352;99.26666666666667;99.4;99.86666666666666;100.0
05_12_2022_14_27_53;50.67333333333333;61.166;57.690666666666665;76.74333333333334;0.0026666666666666666;40.918;48.77133333333333;25.561333333333334;95.168;59.232;96.35333333333334;0.034666666666666665;0.3433333333333333;78.63133333333333;99.4;98.756;98.86666666666666;98.53333333333333
05_12_2022_14_33_17;51.872;61.876;57.961333333333336;76.89733333333334;0.0;40.97266666666667;48.934666666666665;25.881333333333334;95.936;55.372;96.93533333333333;0.0;0.04733333333333333;78.89466666666667;99.86666666666666;99.93333333333334;99.93333333333334;99.86666666666666
05_12_2022_14_38_41;51.132666666666665;60.512;56.70133333333333;74.64666666666666;0.056;40.97266666666667;48.967333333333336;25.765333333333334;95.936;55.30266666666667;96.67666666666666;0.03333333333333333;0.164;78.586;99.93333333333334;99.93333333333334;99.86666666666666;99.93333333333334
05_12_2022_14_44_05;51.7;61.834666666666664;57.536;78.69666666666667;0.009333333333333334;36.010666666666665;48.934666666666665;25.849333333333334;96.0;56.07;96.93533333333333;0.0;0.04733333333333333;72.0;100.0;100.0;100.0;99.93933333333334
05_12_2022_14_49_29;50.976;61.33866666666667;57.616;79.59933333333333;0.015333333333333332;35.952;48.902;25.822;95.744;55.44533333333333;96.54733333333333;0.0;0.056;72.00733333333334;100.0;100.0;100.0;100.0
05_12_2022_14_54_53;50.682;60.480666666666664;57.14933333333333;80.25133333333333;0.064;35.896;49.0;25.816666666666666;96.0;57.32;97.0;0.0;0.0;72.36533333333334;100.0;100.0;100.0;100.0
05_12_2022_15_00_17;50.748;60.845333333333336;56.91733333333333;79.866;0.10466666666666667;35.904;49.0;25.56;95.936;59.124;96.93533333333333;0.018666666666666668;0.05733333333333333;72.272;99.93333333333334;99.93333333333334;99.93333333333334;99.90666666666667
05_12_2022_15_05_41;51.18666666666667;61.132666666666665;57.536;80.838;0.0;36.0;49.0;25.258666666666667;96.0;54.650666666666666;97.0;0.0;0.0;72.17866666666667;100.0;100.0;100.0;99.99066666666667
05_12_2022_15_11_05;50.148666666666664;59.404666666666664;57.666666666666664;80.784;0.06;35.856;48.967333333333336;25.22;96.0;58.328;96.93533333333333;0.15733333333333333;0.25066666666666665;70.652;99.13333333333334;99.6;99.93333333333334;99.984
05_12_2022_15_16_29;50.968666666666664;45.54;56.617333333333335;80.568;0.08866666666666667;27.332666666666668;48.902;25.228;95.744;62.276666666666664;96.418;0.025333333333333333;0.12733333333333333;59.84;99.73333333333333;99.66666666666667;99.66666666666667;99.528
05_12_2022_15_21_53;51.888666666666666;45.93933333333333;56.75533333333333;80.392;0.008666666666666666;26.032666666666668;49.0;25.228666666666665;96.0;62.976;97.0;0.0;0.0;60.0;100.0;100.0;100.0;99.99066666666667
05_12_2022_15_27_17;52.50866666666667;45.846666666666664;56.836;73.80266666666667;0.004;25.994666666666667;48.934666666666665;25.312;96.0;64.69333333333333;96.93533333333333;0.13733333333333334;0.502;56.016666666666666;98.8;99.6;99.93333333333334;99.866
05_12_2022_15_32_41;51.708;45.739333333333335;56.29066666666667;82.91266666666667;0.234;29.820666666666668;47.727333333333334;24.729333333333333;94.784;60.13933333333333;95.836;0.11066666666666666;0.42;51.63333333333333;99.53333333333333;99.8;99.86666666666666;99.85066666666667
05_12_2022_15_38_05;51.590666666666664;45.67066666666667;56.964;89.82;0.08133333333333333;34.0;49.0;25.233333333333334;96.0;61.297333333333334;97.0;0.0;0.0;58.971333333333334;100.0;100.0;100.0;99.98533333333333
05_12_2022_15_43_29;50.909333333333336;45.308;56.50066666666667;89.16;0.05533333333333333;33.977333333333334;48.967333333333336;25.133333333333333;96.0;62.932;96.93533333333333;0.0;0.0;58.833333333333336;99.93333333333334;99.93333333333334;100.0;99.908
05_12_2022_15_48_53;51.571333333333335;45.96933333333333;57.314;90.0;0.016666666666666666;24.575333333333333;48.836666666666666;25.15;89.654;51.584666666666664;97.0;0.0;0.0;58.76533333333333;100.0;100.0;100.0;99.96933333333334
05_12_2022_15_54_17;51.50266666666667;45.766666666666666;57.11933333333333;88.69333333333333;0.8826666666666667;23.290666666666667;45.78933333333333;25.294;83.54466666666667;47.168;97.0;0.011333333333333334;0.086;63.67666666666667;99.46666666666667;99.66666666666667;99.8;99.984
05_12_2022_15_59_41;45.818;44.11;55.27066666666666;87.18;0.38133333333333336;30.07133333333333;45.376666666666665;26.866;89.29133333333333;45.57066666666667;96.15933333333334;0.038;0.21866666666666668;75.25066666666666;99.53333333333333;99.53333333333333;99.8;99.96266666666666
05_12_2022_16_05_05;44.60733333333334;47.594;56.98133333333333;54.66;0.09466666666666666;25.362;29.458;33.955333333333336;92.88733333333333;39.074;96.806;0.0;0.004666666666666667;74.0;100.0;100.0;100.0;99.944
05_12_2022_16_10_29;53.04866666666667;47.936;57.64333333333333;90.0;0.0;33.0;49.0;34.0;92.99866666666667;40.478;96.806;0.24133333333333334;0.6026666666666667;70.06733333333334;98.8;99.4;99.73333333333333;99.648
05_12_2022_16_15_53;51.72533333333333;47.10666666666667;50.64066666666667;89.52;0.20533333333333334;32.942;48.836666666666666;28.826666666666668;91.884;41.584;96.93533333333333;0.027333333333333334;0.08333333333333333;64.186;99.33333333333333;99.53333333333333;99.93333333333334;99.92533333333333
05_12_2022_16_21_17;50.39266666666666;52.304;46.032;89.4;0.034;32.919333333333334;48.81066666666667;25.770666666666667;92.504;40.96333333333333;96.224;0.126;0.442;66.11333333333333;99.53333333333333;99.66666666666667;99.6;99.56333333333333
05_12_2022_16_26_41;51.836666666666666;56.848;46.938;89.94;0.008;32.98733333333333;48.967333333333336;25.900666666666666;92.764;18.678;96.74133333333333;0.024;0.03933333333333333;76.636;100.0;100.0;100.0;99.97333333333333
05_12_2022_16_32_05;51.73266666666667;56.696;46.848;89.88;0.056666666666666664;26.31;48.02;8.206666666666667;92.37533333333333;35.186;97.0;0.0;0.0;76.904;100.0;100.0;100.0;99.96533333333333
05_12_2022_16_37_29;51.126;56.05;47.096666666666664;90.0;0.0;24.657333333333334;49.0;0.0;93.0;39.162;97.0;0.0;0.0;76.964;100.0;100.0;100.0;99.98666666666666
05_12_2022_16_42_53;51.596666666666664;56.592;46.836666666666666;89.34;0.356;24.368;48.05266666666667;11.791333333333334;91.096;39.074;96.35333333333334;0.03133333333333333;0.344;75.79133333333333;98.46666666666667;99.41933333333333;100.0;99.96933333333334
05_12_2022_16_48_17;51.815333333333335;56.86333333333334;46.87466666666667;89.94;0.068;24.469333333333335;49.0;19.986666666666668;92.82;39.614;96.67666666666666;0.57;29.495333333333335;85.33733333333333;99.0;99.4;99.86666666666666;99.97866666666667
05_12_2022_16_53_41;50.93666666666667;48.754666666666665;39.736;85.50066666666666;0.7373333333333333;24.51;48.238;19.871333333333332;92.03933333333333;43.57266666666667;97.0;0.87;40.088;87.0;99.86666666666666;99.738;100.0;99.86466666666666
05_12_2022_16_59_05;51.91133333333333;47.0;39.001333333333335;90.0;0.0;25.0;48.967333333333336;14.600666666666667;92.49066666666667;49.343333333333334;96.806;0.63;46.066;86.36333333333333;99.86666666666666;100.0;100.0;99.98266666666666
05_12_2022_17_04_29;51.83266666666667;46.906;38.955333333333336;90.0;0.0;25.0;49.0;0.0;92.624;50.400666666666666;97.0;0.0;68.0;87.0;100.0;100.0;100.0;99.97333333333333
05_12_2022_17_09_53;51.58266666666667;46.65533333333333;38.74066666666667;89.94;0.0;25.0;49.0;0.0;92.91;49.20733333333333;97.0;0.015333333333333332;68.0;87.0;100.0;100.0;100.0;99.99066666666667
05_12_2022_17_15_17;51.56933333333333;46.812;38.84133333333333;89.64;0.228;24.852666666666668;48.314;8.854;82.18733333333333;51.87133333333333;91.22;17.366;66.158;86.77533333333334;99.74133333333333;99.73466666666667;99.8;99.66333333333333
05_12_2022_17_20_41;51.16866666666667;45.214;38.38;89.88;0.0;24.966666666666665;48.129333333333335;29.416666666666668;92.566;64.78533333333333;94.058;10.900666666666666;43.404;84.98866666666666;99.8;100.0;100.0;99.90266666666666
05_12_2022_17_26_05;51.548;46.718;38.90266666666667;89.34;0.024;24.907333333333334;46.937333333333335;28.382;92.318;63.818666666666665;96.15933333333334;5.293333333333333;42.67333333333333;86.082;99.73333333333333;99.8;99.8;99.69533333333334
05_12_2022_17_31_29;51.688;46.812666666666665;38.882;89.76;0.13133333333333333;24.860666666666667;46.59;21.987333333333332;93.0;64.32933333333334;96.87066666666666;11.340666666666667;42.66133333333333;86.83333333333333;99.86666666666666;99.8;99.86666666666666;99.57933333333334
05_12_2022_17_36_53;52.0;47.0;39.0;90.0;0.0;25.0;47.0;22.0;93.0;63.97933333333334;97.0;10.148;42.208;87.0;100.0;100.0;100.0;99.964
05_12_2022_17_42_17;51.757333333333335;46.843333333333334;38.962;89.82;0.008666666666666666;25.0;47.0;22.0;93.0;64.21733333333333;97.0;11.756;42.190666666666665;86.99933333333334;100.0;100.0;100.0;99.96
05_12_2022_17_47_41;51.792;46.342;39.403333333333336;88.92;0.14066666666666666;25.0;47.0;22.0;93.0;64.038;96.224;10.736;43.842666666666666;86.072;99.33333333333333;100.0;100.0;99.91733333333333
05_12_2022_17_53_05;51.82666666666667;46.843333333333334;46.906;89.88;0.0;25.0;47.0;21.926666666666666;92.504;64.292;96.93533333333333;0.17266666666666666;67.86933333333333;86.42;99.6;100.0;100.0;99.876
05_12_2022_17_58_29;51.896;46.906;46.906;89.94;0.007333333333333333;24.983333333333334;47.0;13.959333333333333;92.69;61.04;96.93533333333333;0.254;68.74933333333334;83.438;98.47666666666667;98.46666666666667;99.86666666666666;99.86266666666667
05_12_2022_18_03_53;51.410666666666664;46.599333333333334;46.74933333333333;89.82;0.0;25.0;47.0;0.0;93.0;60.88;97.0;0.0;71.96666666666667;74.34533333333333;100.0;100.0;100.0;99.85866666666666
05_12_2022_18_09_17;51.72266666666667;46.86066666666667;46.937333333333335;89.82;0.2773333333333333;21.336;46.592666666666666;0.024666666666666667;93.0;60.394666666666666;97.0;0.0;71.86666666666666;74.23533333333333;100.0;100.0;100.0;99.85333333333334
05_12_2022_18_14_41;51.653333333333336;46.78066666666667;46.843333333333334;89.94;0.0;17.000666666666667;46.937333333333335;0.07466666666666667;81.794;57.720666666666666;97.0;0.02266666666666667;71.47;74.03066666666666;99.86866666666667;100.0;100.0;99.916
05_12_2022_18_20_05;50.86266666666667;46.00333333333333;46.404666666666664;89.52;0.037333333333333336;16.977333333333334;47.0;0.0;81.53333333333333;57.0;97.0;0.166;60.248;68.33533333333334;99.06666666666666;99.6;100.0;99.928
05_12_2022_18_25_29;51.68933333333333;48.019333333333336;46.76266666666667;89.7;0.206;16.996;46.986;0.3253333333333333;80.478;56.592666666666666;95.836;0.24;54.016;71.06533333333333;98.86666666666666;99.66666666666667;99.93333333333334;99.70733333333334
05_12_2022_18_30_53;51.653333333333336;55.776;46.943333333333335;89.94;0.068;16.99;56.696;0.04733333333333333;89.166;57.818666666666665;96.87066666666666;0.13066666666666665;36.077333333333335;77.324;99.38466666666666;99.73333333333333;99.93333333333334;99.984
05_12_2022_18_36_17;51.792;55.776;46.87466666666667;90.0;0.026;15.506;56.81;0.0;89.94;57.961333333333336;96.87066666666666;0.016;21.948;76.59;99.872;99.86666666666666;99.73333333333333;99.592
05_12_2022_18_41_41;51.896;55.925333333333334;47.0;90.0;0.0;0.0;56.962;0.028;82.57933333333334;57.834666666666664;97.0;0.0;22.029333333333334;76.70133333333334;100.0;100.0;100.0;100.0
05_12_2022_18_47_05;51.896;55.925333333333334;46.937333333333335;90.0;0.0;0.0;57.0;0.0;81.56066666666666;58.0;97.0;0.0;22.0;76.60533333333333;100.0;100.0;100.0;100.0
05_12_2022_18_52_29;51.724;55.81333333333333;46.87533333333333;89.82;0.0006666666666666666;0.0;57.0;0.037333333333333336;83.14466666666667;51.64;94.99533333333333;0.168;22.765333333333334;75.71333333333334;99.2;99.46666666666667;99.86666666666666;100.0
05_12_2022_18_57_53;51.864;55.43933333333333;46.17333333333333;88.64333333333333;0.035333333333333335;0.011333333333333334;56.962;0.010666666666666666;86.942;42.904666666666664;96.418;0.36333333333333334;44.224666666666664;49.288;98.87866666666666;98.54866666666666;99.33333333333333;96.86933333333333
05_12_2022_19_03_17;52.698;55.647333333333336;46.842;84.66;0.242;0.31066666666666665;55.898666666666664;1.6266666666666667;86.71;46.13666666666666;96.15933333333334;0.082;47.306;48.784;99.74066666666667;99.86666666666666;99.8;99.75866666666667
05_12_2022_19_08_42;59.681333333333335;56.0;47.0;85.0;0.0026666666666666666;0.023333333333333334;56.582;16.016666666666666;86.47;56.48466666666667;96.67666666666666;0.102;62.672;62.586;99.66666666666667;100.0;100.0;100.0
05_12_2022_19_14_06;59.212666666666664;55.80133333333333;46.919333333333334;84.88666666666667;0.0;0.0;57.0;22.0;93.0;62.105333333333334;97.0;0.0;63.0;63.0;100.0;100.0;100.0;100.0
05_12_2022_19_19_30;59.34866666666667;55.776;46.906;85.0;0.013333333333333334;0.014;56.77733333333333;21.906666666666666;92.566;64.94866666666667;97.0;0.0;63.0;63.0;100.0;100.0;100.0;100.0
05_12_2022_19_24_54;58.88066666666667;55.328;46.844;84.83;0.0;0.0;57.0;22.0;93.0;66.0;97.0;0.0;63.0;63.0;100.0;100.0;100.0;100.0
05_12_2022_19_30_18;59.624;55.925333333333334;47.00066666666667;85.0;0.0;0.007333333333333333;57.0;21.952666666666666;92.69;65.868;96.806;0.24666666666666667;53.48133333333333;53.724666666666664;99.06666666666666;100.0;100.0;100.0
05_12_2022_19_35_42;62.932;55.58133333333333;46.736666666666665;84.60333333333334;0.072;0.06666666666666667;56.012;21.658666666666665;87.916;61.6;93.444;0.2906666666666667;27.617333333333335;58.64;99.6;99.8;99.8;99.67133333333334
05_12_2022_19_41_07;66.68933333333334;55.70133333333333;46.754;84.83;0.005333333333333333;0.0;56.81;21.848;91.388;63.879333333333335;93.63733333333333;0.6146666666666667;44.37466666666667;59.28;94.71066666666667;97.40066666666667;99.03666666666666;97.094
05_12_2022_19_46_31;66.73266666666666;55.925333333333334;47.589333333333336;84.94333333333333;0.0;0.0;56.962;21.985333333333333;92.938;65.92333333333333;96.87066666666666;0.016;69.74666666666667;74.15333333333334;99.93333333333334;99.93333333333334;99.86666666666666;99.86666666666666
05_12_2022_19_51_55;65.61733333333333;54.544;51.188;84.20666666666666;0.23466666666666666;0.0;57.0;22.0;93.0;65.96733333333333;96.74133333333333;0.14933333333333335;69.532;73.49;99.54733333333333;99.66666666666667;99.2;98.8
05_12_2022_19_57_19;66.196;55.47933333333334;59.372;84.71666666666667;0.07866666666666666;0.03333333333333333;56.81;21.940666666666665;92.814;65.70333333333333;96.74133333333333;0.19666666666666666;77.50466666666667;77.57333333333334;98.77666666666667;98.73333333333333;99.0;99.48333333333333
05_12_2022_20_02_43;66.50866666666667;55.776666666666664;59.586;84.88666666666667;0.0;0.0;56.165333333333336;21.913333333333334;92.504;65.83666666666667;97.0;0.0;77.92533333333333;77.76;100.0;100.0;100.0;100.0
05_12_2022_20_08_07;67.00133333333333;55.926;59.15;83.65;0.07466666666666667;0.021333333333333333;55.828;21.965333333333334;92.504;65.64933333333333;96.612;0.07533333333333334;72.068;79.48066666666666;100.0;100.0;100.0;100.0
05_12_2022_20_13_31;66.646;55.776;59.730666666666664;71.0;0.0;0.0;58.0;22.0;92.752;0.484;88.53666666666666;0.072;67.34266666666667;80.892;99.684;99.73333333333333;99.8;99.812
05_12_2022_20_18_55;66.83;55.85066666666667;59.84;70.84533333333333;0.0;0.0;58.0;22.0;93.0;0.264;90.0;0.10733333333333334;67.02466666666666;80.892;99.73333333333333;99.73333333333333;99.53333333333333;98.93
05_12_2022_20_24_19;65.52866666666667;55.333333333333336;59.314;70.62133333333334;0.014;0.005333333333333333;57.922666666666665;21.956666666666667;92.876;0.308;89.22933333333333;0.014666666666666666;67.27666666666667;81.0;100.0;100.0;100.0;100.0
05_12_2022_20_29_43;66.688;55.888;59.827333333333335;70.90533333333333;0.0;0.007333333333333333;57.696;22.001333333333335;93.0;0.088;97.0;0.0;67.93866666666666;81.0;100.0;100.0;100.0;100.0
05_12_2022_20_35_07;66.82133333333333;55.827333333333335;59.766;70.95266666666667;0.04666666666666667;0.0;56.0;22.0;93.0;0.0;97.0;0.0;67.84666666666666;81.0;100.0;100.0;100.0;100.0
05_12_2022_20_40_31;66.91333333333333;55.925333333333334;59.89333333333333;71.0;0.0;0.0;56.0;22.0;93.0;0.0;97.0;0.0;67.84666666666666;81.0;100.0;100.0;100.0;100.0
05_12_2022_20_45_55;67.0;56.0;59.848;71.0;0.0;0.0;56.0;22.0;93.0;0.0;97.0;0.0;67.816;81.0;100.0;100.0;100.0;100.0
05_12_2022_20_51_19;66.95533333333333;55.925333333333334;59.692;71.0;0.0;0.0;56.0;22.0;93.0;0.0;97.0;0.0;67.82466666666667;81.0;100.0;100.0;100.0;100.0
05_12_2022_20_56_43;66.164;55.664;59.425333333333334;70.90533333333333;0.0;0.01;56.0;22.000666666666667;93.0;0.0;97.0;0.0;67.87733333333334;81.0;100.0;100.0;100.0;100.0
05_12_2022_21_02_07;66.162;55.406;59.288666666666664;70.858;0.0;0.012;55.925333333333334;22.001333333333335;93.0;0.0;97.0;0.0;67.908;81.0;100.0;100.0;100.0;100.0
05_12_2022_21_07_31;66.82466666666667;55.85066666666667;59.537333333333336;70.90533333333333;0.0;0.0;56.0;22.0;93.0;0.0;97.0;0.0;67.724;81.0;100.0;100.0;100.0;100.0
05_12_2022_21_12_55;66.82666666666667;55.88933333333333;59.59866666666667;70.95266666666667;0.0;0.0;56.0;22.0;93.0;0.308;96.93533333333333;0.10533333333333333;67.88733333333333;80.946;99.86666666666666;100.0;100.0;100.0
